tourney_id,tourney_name,surface,tourney_level,tourney_date,match_num,winner_id,winner_name,winner_ht,winner_age,loser_id,loser_name,loser_ht,loser_age,score,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2012-580,Australian Open,Hard,G,20120116,12,104755,Richard Gasquet,185.0,25.5797399042,104312,Andreas Seppi,190.0,27.9014373717,6-3 3-6 6-3 6-1,9.0,3.0,97.0,63.0,49.0,15.0,17.0,3.0,6.0,8.0,6.0,113.0,59.0,35.0,25.0,17.0,10.0,17.0,18.0,1765.0,40.0,1015.0
2012-580,Australian Open,Hard,G,20120116,13,103428,Juan Ignacio Chela,190.0,32.3805612594,103188,Michael Russell,173.0,33.711156742,7-6(3) 6-3 6-4,5.0,1.0,118.0,72.0,44.0,29.0,16.0,6.0,11.0,3.0,7.0,116.0,72.0,40.0,21.0,15.0,7.0,14.0,29.0,1270.0,97.0,578.0
2012-580,Australian Open,Hard,G,20120116,14,104665,Pablo Andujar,180.0,25.9794661191,103857,Igor Kunitsyn,180.0,30.2943189596,6-1 7-6(12) 6-0,4.0,4.0,86.0,53.0,39.0,13.0,13.0,3.0,7.0,1.0,3.0,91.0,55.0,30.0,11.0,12.0,5.0,14.0,45.0,920.0,74.0,692.0
2012-580,Australian Open,Hard,G,20120116,15,104976,Ryan Sweeting,196.0,24.5092402464,104897,Matthias Bachinger,188.0,24.7912388775,6-4 6-4 6-2,8.0,5.0,79.0,55.0,47.0,14.0,14.0,3.0,3.0,4.0,4.0,94.0,56.0,39.0,18.0,14.0,4.0,8.0,68.0,716.0,89.0,611.0
2012-580,Australian Open,Hard,G,20120116,16,103970,David Ferrer,175.0,29.7905544148,104349,Rui Machado,178.0,27.7672826831,6-1 6-4 6-2,2.0,1.0,68.0,40.0,34.0,14.0,13.0,2.0,4.0,0.0,4.0,81.0,54.0,27.0,11.0,12.0,2.0,9.0,5.0,4925.0,70.0,698.0
2012-580,Australian Open,Hard,G,20120116,17,104918,Andy Murray,190.0,24.6735112936,105992,Ryan Harrison,183.0,19.6933607118,4-6 6-3 6-4 6-2,8.0,5.0,120.0,65.0,46.0,33.0,19.0,5.0,7.0,8.0,8.0,122.0,77.0,51.0,21.0,18.0,9.0,14.0,4.0,7380.0,77.0,666.0
2012-580,Australian Open,Hard,G,20120116,18,104273,Edouard Roger Vasselin,188.0,28.1341546886,103598,Xavier Malisse,185.0,31.4934976044,7-6(6) RET,6.0,0.0,43.0,31.0,23.0,8.0,6.0,1.0,2.0,3.0,2.0,57.0,31.0,23.0,12.0,6.0,6.0,7.0,101.0,562.0,64.0,760.0
2012-580,Australian Open,Hard,G,20120116,19,103566,Michael Llodra,190.0,31.6632443532,105208,Ernests Gulbis,190.0,23.3785078713,2-6 6-1 6-2 6-2,11.0,2.0,100.0,75.0,53.0,14.0,16.0,9.0,11.0,6.0,8.0,96.0,56.0,37.0,16.0,15.0,11.0,17.0,46.0,915.0,73.0,695.0
2012-580,Australian Open,Hard,G,20120116,20,104166,Alex Bogomolov Jr,178.0,28.733744011,104593,Daniel Gimeno Traver,185.0,26.4421629021,6-3 6-2 6-4,3.0,0.0,75.0,66.0,47.0,5.0,13.0,2.0,4.0,4.0,4.0,118.0,80.0,42.0,16.0,14.0,7.0,14.0,34.0,1135.0,104.0,547.0
2012-580,Australian Open,Hard,G,20120116,21,104678,Viktor Troicki,193.0,25.9301848049,103507,Juan Carlos Ferrero,183.0,31.9260780287,4-6 6-7(3) 6-2 7-6(3) 6-2,27.0,3.0,161.0,96.0,78.0,32.0,25.0,6.0,9.0,3.0,3.0,163.0,102.0,67.0,36.0,25.0,6.0,12.0,23.0,1595.0,48.0,910.0
2012-580,Australian Open,Hard,G,20120116,22,105062,Mikhail Kukushkin,183.0,24.0574948665,104198,Guillermo Garcia Lopez,188.0,28.6187542779,6-4 6-3 6-0,5.0,0.0,75.0,45.0,34.0,20.0,13.0,1.0,2.0,1.0,3.0,77.0,49.0,27.0,14.0,12.0,5.0,11.0,92.0,598.0,66.0,755.0
2012-580,Australian Open,Hard,G,20120116,23,105064,Thomaz Bellucci,188.0,24.0465434634,104534,Dudi Sela,175.0,26.7843942505,7-6(5) 6-4 6-3,10.0,4.0,99.0,47.0,38.0,30.0,15.0,4.0,6.0,7.0,5.0,119.0,65.0,42.0,27.0,16.0,5.0,10.0,37.0,1060.0,75.0,685.0
2012-580,Australian Open,Hard,G,20120116,24,104792,Gael Monfils,193.0,25.3744010951,104594,Marinko Matosevic,194.0,26.4394250513,7-6(5) 6-3 6-3,12.0,6.0,111.0,61.0,43.0,26.0,15.0,8.0,10.0,3.0,7.0,112.0,61.0,41.0,19.0,15.0,6.0,11.0,15.0,1970.0,203.0,240.0
2012-580,Australian Open,Hard,G,20120116,25,104468,Gilles Simon,183.0,27.0527036277,103821,Danai Udomchoke,173.0,30.431211499,6-1 3-6 6-7(5) 6-3 6-2,13.0,2.0,135.0,72.0,48.0,40.0,22.0,6.0,11.0,4.0,4.0,136.0,82.0,48.0,26.0,23.0,3.0,13.0,14.0,2005.0,201.0,242.0
2012-580,Australian Open,Hard,G,20120116,26,103898,Julien Benneteau,185.0,30.0725530459,103971,Karol Beck,180.0,29.787816564,6-4 6-2 7-5,6.0,3.0,84.0,53.0,37.0,23.0,15.0,2.0,3.0,7.0,2.0,89.0,50.0,31.0,20.0,15.0,7.0,12.0,39.0,1030.0,100.0,567.0
2012-580,Australian Open,Hard,G,20120116,27,105051,Matthew Ebden,188.0,24.1396303901,105154,Joao Souza,193.0,23.6386036961,6-3 7-6(1) 6-2,10.0,3.0,89.0,62.0,51.0,14.0,15.0,1.0,2.0,8.0,2.0,110.0,72.0,45.0,16.0,14.0,12.0,16.0,94.0,590.0,105.0,544.0
2012-580,Australian Open,Hard,G,20120116,28,105453,Kei Nishikori,178.0,22.0479123888,103565,Stephane Robert,185.0,31.665982204,6-1 7-6(7) 6-0,7.0,0.0,86.0,62.0,47.0,12.0,12.0,2.0,3.0,2.0,5.0,92.0,49.0,31.0,13.0,13.0,5.0,12.0,26.0,1410.0,106.0,540.0
2012-580,Australian Open,Hard,G,20120116,29,104719,Marcel Granollers,190.0,25.7631759069,105028,Jesse Levine,175.0,24.2546201232,6-0 7-6(4) 5-7 5-7 6-3,24.0,5.0,149.0,94.0,79.0,26.0,26.0,4.0,7.0,7.0,3.0,172.0,119.0,80.0,24.0,25.0,11.0,16.0,28.0,1315.0,158.0,320.0
2012-580,Australian Open,Hard,G,20120116,30,104523,Frederico Gil,178.0,26.8145106092,104471,Ivan Dodig,183.0,27.0362765229,2-6 6-1 6-1 4-1 RET,3.0,0.0,78.0,56.0,36.0,14.0,13.0,11.0,14.0,6.0,4.0,80.0,41.0,26.0,10.0,14.0,4.0,12.0,107.0,537.0,36.0,1065.0
2012-580,Australian Open,Hard,G,20120116,31,103672,Ricardo Mello,175.0,31.0691307324,105138,Roberto Bautista Agut,183.0,23.7563312799,6-4 6-4 7-5,3.0,4.0,93.0,62.0,42.0,17.0,16.0,5.0,9.0,6.0,9.0,129.0,72.0,45.0,21.0,16.0,5.0,12.0,108.0,526.0,175.0,281.0
2012-580,Australian Open,Hard,G,20120116,32,104542,Jo-Wilfried Tsonga,188.0,26.7488021903,104797,Denis Istomin,188.0,25.3579739904,6-4 3-6 6-2 7-5,11.0,5.0,120.0,59.0,42.0,34.0,19.0,6.0,9.0,9.0,3.0,112.0,78.0,50.0,18.0,20.0,3.0,9.0,6.0,4335.0,60.0,802.0
2012-580,Australian Open,Hard,G,20120116,33,103888,Mardy Fish,188.0,30.1026694045,104180,Gilles Muller,193.0,28.6899383984,6-4 6-4 6-2,11.0,2.0,73.0,45.0,41.0,18.0,14.0,3.0,3.0,10.0,2.0,97.0,65.0,45.0,14.0,14.0,9.0,13.0,8.0,2965.0,55.0,853.0
2012-580,Australian Open,Hard,G,20120116,34,104268,Alejandro Falla,185.0,28.1724845996,104926,Fabio Fognini,178.0,24.6488706366,6-3 6-2 3-6 6-1,5.0,3.0,118.0,78.0,53.0,21.0,17.0,5.0,7.0,2.0,8.0,119.0,66.0,43.0,20.0,16.0,4.0,11.0,71.0,696.0,47.0,915.0
2012-580,Australian Open,Hard,G,20120116,35,105137,Pere Riba,183.0,23.7754962355,103656,Albert Montanes,175.0,31.1375770021,7-6(2) 2-6 6-4 7-6(5),16.0,3.0,134.0,82.0,57.0,25.0,21.0,8.0,14.0,2.0,7.0,154.0,101.0,67.0,26.0,21.0,9.0,14.0,88.0,612.0,50.0,895.0
2012-580,Australian Open,Hard,G,20120116,36,104259,Philipp Kohlschreiber,178.0,28.2518822724,104338,Juan Monaco,185.0,27.8001368925,7-5 4-6 6-3 6-7(4) 6-0,9.0,2.0,143.0,84.0,64.0,35.0,24.0,5.0,8.0,2.0,1.0,154.0,110.0,68.0,22.0,25.0,6.0,14.0,41.0,1005.0,27.0,1335.0
2012-580,Australian Open,Hard,G,20120116,37,104229,Yen Hsun Lu,180.0,28.424366872,103573,Rik De Voest,180.0,31.613963039,6-4 3-6 6-1 3-6 6-3,7.0,4.0,132.0,78.0,61.0,25.0,22.0,6.0,9.0,10.0,0.0,135.0,91.0,61.0,23.0,22.0,5.0,10.0,79.0,661.0,126.0,459.0
2012-580,Australian Open,Hard,G,20120116,38,103722,Florent Serra,180.0,30.8802190281,104327,Steve Darcis,178.0,27.8439425051,6-7(3) 3-6 5-4 RET,5.0,2.0,107.0,65.0,38.0,21.0,14.0,8.0,13.0,4.0,1.0,102.0,77.0,50.0,12.0,15.0,7.0,10.0,156.0,324.0,85.0,634.0
2012-580,Australian Open,Hard,G,20120116,39,104882,Blaz Kavcic,188.0,24.8678986995,104868,James Ward,190.0,24.9336071184,6-4 6-3 6-4,2.0,5.0,101.0,61.0,45.0,20.0,15.0,4.0,7.0,7.0,3.0,76.0,36.0,24.0,18.0,14.0,6.0,11.0,103.0,552.0,161.0,310.0
2012-580,Australian Open,Hard,G,20120116,40,105223,Juan Martin del Potro,198.0,23.3127994524,105173,Adrian Mannarino,183.0,23.5482546201,2-6 6-1 7-5 6-4,11.0,6.0,138.0,80.0,60.0,23.0,19.0,9.0,13.0,7.0,3.0,101.0,69.0,48.0,11.0,18.0,2.0,8.0,11.0,2315.0,91.0,598.0
2012-580,Australian Open,Hard,G,20120116,41,105238,Alexandr Dolgopolov,180.0,23.189596167,105286,Greg Jones,190.0,22.9568788501,1-6 4-6 6-1 6-1 6-2,15.0,1.0,92.0,53.0,41.0,23.0,19.0,1.0,5.0,8.0,8.0,121.0,65.0,45.0,21.0,20.0,10.0,18.0,13.0,2030.0,198.0,245.0
2012-580,Australian Open,Hard,G,20120116,42,104735,Tobias Kamke,180.0,25.6563997262,103812,Victor Hanescu,198.0,30.4887063655,6-2 6-1 6-2,1.0,3.0,66.0,37.0,27.0,18.0,12.0,0.0,2.0,1.0,1.0,95.0,71.0,32.0,9.0,11.0,16.0,24.0,98.0,578.0,90.0,600.0
2012-580,Australian Open,Hard,G,20120116,43,105023,Sam Querrey,198.0,24.2765229295,104932,Kenny De Schepper,203.0,24.6351813826,6-3 6-2 6-2,12.0,4.0,81.0,47.0,42.0,17.0,13.0,5.0,5.0,5.0,7.0,71.0,37.0,26.0,12.0,12.0,3.0,8.0,95.0,589.0,135.0,400.0
2012-580,Australian Open,Hard,G,20120116,44,106071,Bernard Tomic,193.0,19.2361396304,104269,Fernando Verdasco,188.0,28.1697467488,4-6 6-7(3) 6-4 6-2 7-5,7.0,3.0,171.0,104.0,73.0,36.0,26.0,9.0,13.0,15.0,11.0,178.0,106.0,70.0,36.0,26.0,14.0,21.0,38.0,1048.0,24.0,1550.0
2012-580,Australian Open,Hard,G,20120116,45,103333,Ivo Karlovic,208.0,32.8815879535,103781,Jurgen Melzer,183.0,30.6529774127,7-6(3) 7-5 6-3,24.0,3.0,104.0,81.0,61.0,10.0,16.0,5.0,7.0,2.0,8.0,102.0,66.0,47.0,16.0,17.0,5.0,10.0,57.0,842.0,33.0,1170.0
2012-580,Australian Open,Hard,G,20120116,46,104122,Carlos Berlocq,183.0,28.9500342231,104619,Jesse Huta Galung,188.0,26.2778918549,2-6 6-3 7-6(3) 6-3,9.0,3.0,127.0,85.0,63.0,15.0,20.0,8.0,13.0,8.0,12.0,122.0,64.0,50.0,23.0,18.0,7.0,12.0,61.0,801.0,233.0,205.0
2012-580,Australian Open,Hard,G,20120116,47,104676,Andreas Beck,190.0,25.9438740589,103799,Eric Prodon,178.0,30.5544147844,6-4 6-2 4-6 7-5,2.0,8.0,126.0,79.0,58.0,23.0,20.0,7.0,10.0,14.0,3.0,127.0,87.0,48.0,27.0,20.0,8.0,14.0,93.0,592.0,96.0,581.0
2012-580,Australian Open,Hard,G,20120116,48,103819,Roger Federer,185.0,30.4394250513,104628,Alexander Kudryavtsev,183.0,26.2231348392,7-5 6-2 6-2,14.0,2.0,87.0,56.0,44.0,18.0,14.0,3.0,4.0,4.0,4.0,89.0,36.0,23.0,22.0,14.0,7.0,13.0,3.0,8010.0,172.0,290.0
2012-580,Australian Open,Hard,G,20120116,49,104607,Tomas Berdych,196.0,26.3299110198,105077,Albert Ramos,188.0,23.9972621492,7-5 4-6 6-2 6-3,7.0,6.0,113.0,59.0,51.0,29.0,20.0,2.0,4.0,4.0,4.0,113.0,61.0,42.0,27.0,19.0,2.0,7.0,7.0,3700.0,67.0,734.0
2012-580,Australian Open,Hard,G,20120116,50,103694,Olivier Rochus,168.0,30.9924709103,103451,Bjorn Phau,175.0,32.2847364819,6-1 6-4 6-0,7.0,1.0,68.0,41.0,33.0,18.0,12.0,3.0,4.0,2.0,4.0,63.0,31.0,14.0,13.0,11.0,3.0,10.0,54.0,854.0,174.0,286.0
2012-580,Australian Open,Hard,G,20120116,51,104660,Sergiy Stakhovsky,193.0,26.0260095825,105011,Illya Marchenko,185.0,24.3559206023,6-3 6-7(9) 4-6 6-3 7-5,13.0,9.0,199.0,128.0,85.0,37.0,27.0,9.0,13.0,2.0,18.0,176.0,97.0,66.0,34.0,25.0,13.0,19.0,65.0,755.0,246.0,192.0
2012-580,Australian Open,Hard,G,20120116,52,104731,Kevin Anderson,203.0,25.6646132786,104233,Frederik Nielsen,190.0,28.3887748118,6-1 6-2 6-4,5.0,4.0,86.0,55.0,41.0,17.0,13.0,5.0,6.0,0.0,3.0,80.0,48.0,28.0,11.0,12.0,7.0,13.0,32.0,1190.0,240.0,197.0
2012-580,Australian Open,Hard,G,20120116,53,104527,Stan Wawrinka,183.0,26.803559206,105332,Benoit Paire,196.0,22.6913073238,6-1 6-1 7-5,1.0,3.0,98.0,59.0,41.0,24.0,13.0,10.0,11.0,3.0,6.0,83.0,45.0,28.0,11.0,13.0,4.0,11.0,22.0,1615.0,84.0,636.0
2012-580,Australian Open,Hard,G,20120116,54,104571,Marcos Baghdatis,183.0,26.5817932923,103794,Benjamin Becker,178.0,30.5845311431,6-1 7-6(5) 6-2,18.0,1.0,80.0,36.0,33.0,26.0,13.0,5.0,6.0,5.0,1.0,79.0,44.0,32.0,13.0,14.0,2.0,8.0,44.0,985.0,304.0,148.0
2012-580,Australian Open,Hard,G,20120116,55,105777,Grigor Dimitrov,188.0,20.6707734428,104871,Jeremy Chardy,188.0,24.9253935661,4-6 6-3 3-6 6-4 6-4,11.0,6.0,156.0,91.0,68.0,33.0,24.0,19.0,22.0,19.0,8.0,140.0,77.0,64.0,29.0,24.0,11.0,15.0,78.0,666.0,82.0,652.0
2012-580,Australian Open,Hard,G,20120116,56,104597,Nicolas Almagro,183.0,26.4038329911,103997,Lukasz Kubot,190.0,29.6700889802,1-6 7-5 6-3 7-5,15.0,3.0,129.0,82.0,62.0,22.0,20.0,9.0,12.0,7.0,15.0,136.0,75.0,53.0,29.0,20.0,7.0,11.0,10.0,2380.0,58.0,822.0
2012-580,Australian Open,Hard,G,20120116,57,104545,John Isner,206.0,26.7241615332,106093,Benjamin Mitchell,0.0,19.1266255989,6-4 6-4 7-6(1),19.0,4.0,95.0,63.0,54.0,16.0,16.0,5.0,6.0,7.0,8.0,99.0,48.0,37.0,26.0,16.0,5.0,8.0,17.0,1800.0,222.0,220.0
2012-580,Australian Open,Hard,G,20120116,58,103900,David Nalbandian,180.0,30.0396988364,103813,Jarkko Nieminen,185.0,30.4832306639,6-4 4-2 RET,3.0,0.0,44.0,25.0,14.0,12.0,8.0,2.0,4.0,3.0,1.0,58.0,36.0,16.0,12.0,9.0,1.0,5.0,87.0,630.0,49.0,908.0
2012-580,Australian Open,Hard,G,20120116,59,104262,Flavio Cipolla,173.0,28.2409308693,103786,Nikolay Davydenko,178.0,30.6228610541,6-4 4-6 3-6 6-2 6-1,2.0,6.0,134.0,104.0,58.0,16.0,22.0,2.0,11.0,3.0,8.0,139.0,91.0,48.0,21.0,22.0,11.0,22.0,76.0,671.0,52.0,875.0
2012-580,Australian Open,Hard,G,20120116,60,103852,Feliciano Lopez,188.0,30.3216974675,104919,Leonardo Mayer,188.0,24.6735112936,7-6(5) 6-3 7-6(2),8.0,6.0,129.0,74.0,57.0,31.0,17.0,11.0,12.0,13.0,9.0,118.0,64.0,46.0,28.0,16.0,8.0,10.0,19.0,1755.0,80.0,659.0
2012-580,Australian Open,Hard,G,20120116,61,105041,Lukas Lacko,185.0,24.2026009582,103344,Ivan Ljubicic,193.0,32.8295687885,3-6 4-6 6-3 6-4 6-4,27.0,4.0,122.0,78.0,63.0,28.0,24.0,5.0,8.0,13.0,3.0,136.0,80.0,61.0,29.0,24.0,7.0,11.0,119.0,491.0,30.0,1270.0
2012-580,Australian Open,Hard,G,20120116,62,105385,Donald Young,183.0,22.4832306639,105376,Peter Gojowczyk,185.0,22.5051334702,6-1 6-2 4-6 1-6 6-2,5.0,7.0,117.0,73.0,49.0,23.0,20.0,5.0,9.0,4.0,4.0,123.0,72.0,41.0,22.0,20.0,8.0,17.0,42.0,1004.0,248.0,192.0
2012-580,Australian Open,Hard,G,20120116,63,103163,Tommy Haas,188.0,33.787816564,106045,Denis Kudla,180.0,19.4140999316,7-6(5) 3-6 6-0 7-5,20.0,1.0,104.0,73.0,60.0,19.0,19.0,1.0,3.0,14.0,8.0,138.0,78.0,56.0,29.0,20.0,11.0,16.0,190.0,257.0,276.0,171.0
2012-580,Australian Open,Hard,G,20120116,64,104745,Rafael Nadal,185.0,25.620807666,104864,Alex Kuznetsov,183.0,24.9445585216,6-4 6-1 6-1,8.0,2.0,62.0,42.0,36.0,13.0,12.0,2.0,2.0,5.0,2.0,75.0,49.0,24.0,12.0,12.0,4.0,10.0,2.0,9595.0,167.0,301.0
2012-580,Australian Open,Hard,G,20120116,65,104925,Novak Djokovic,188.0,24.6543463381,105053,Santiago Giraldo,188.0,24.1368925394,6-3 6-2 6-1,9.0,2.0,65.0,36.0,29.0,19.0,12.0,1.0,2.0,3.0,3.0,73.0,38.0,24.0,11.0,12.0,6.0,13.0,1.0,13630.0,56.0,845.0
2012-580,Australian Open,Hard,G,20120116,66,103917,Nicolas Mahut,190.0,29.9849418207,105147,Tatsuma Ito,180.0,23.6632443532,1-6 7-6(6) 6-2 6-2,8.0,2.0,121.0,83.0,53.0,14.0,18.0,5.0,11.0,3.0,5.0,125.0,77.0,48.0,21.0,17.0,9.0,16.0,81.0,653.0,117.0,500.0
2012-580,Australian Open,Hard,G,20120116,67,105683,Milos Raonic,196.0,21.054072553,104332,Philipp Petzschner,185.0,27.8138261465,6-4 5-7 6-2 7-5,17.0,6.0,123.0,67.0,54.0,30.0,21.0,9.0,11.0,10.0,4.0,135.0,73.0,58.0,25.0,21.0,2.0,7.0,25.0,1460.0,63.0,780.0
2012-580,Australian Open,Hard,G,20120116,68,103720,Lleyton Hewitt,180.0,30.8911704312,104053,Andy Roddick,188.0,29.3798767967,3-6 6-3 6-4 RET,11.0,2.0,78.0,45.0,37.0,17.0,14.0,3.0,5.0,8.0,2.0,91.0,56.0,38.0,19.0,14.0,4.0,7.0,181.0,265.0,16.0,1880.0
2012-580,Australian Open,Hard,G,20120116,69,104386,Janko Tipsarevic,180.0,27.5674195756,105902,James Duckworth,183.0,19.9863107461,3-6 6-2 7-6(5) 6-4,11.0,3.0,105.0,62.0,49.0,26.0,19.0,2.0,5.0,9.0,6.0,145.0,99.0,65.0,20.0,20.0,11.0,15.0,9.0,2655.0,250.0,191.0
2012-580,Australian Open,Hard,G,20120116,70,104755,Richard Gasquet,185.0,25.5797399042,104979,Andrey Golubev,185.0,24.4873374401,6-4 6-2 3-0 RET,5.0,0.0,60.0,37.0,28.0,12.0,11.0,0.0,2.0,4.0,5.0,82.0,54.0,25.0,13.0,10.0,11.0,17.0,18.0,1765.0,146.0,362.0
2012-580,Australian Open,Hard,G,20120116,71,103428,Juan Ignacio Chela,190.0,32.3805612594,104665,Pablo Andujar,180.0,25.9794661191,6-4 6-4 6-3,1.0,3.0,96.0,68.0,40.0,15.0,15.0,7.0,12.0,0.0,5.0,89.0,51.0,26.0,15.0,14.0,7.0,15.0,29.0,1270.0,45.0,920.0
2012-580,Australian Open,Hard,G,20120116,72,103970,David Ferrer,175.0,29.7905544148,104976,Ryan Sweeting,196.0,24.5092402464,6-7(4) 6-2 3-6 6-2 6-3,6.0,5.0,145.0,99.0,68.0,24.0,23.0,7.0,10.0,5.0,9.0,147.0,95.0,60.0,24.0,23.0,3.0,10.0,5.0,4925.0,68.0,716.0
2012-580,Australian Open,Hard,G,20120116,73,104918,Andy Murray,190.0,24.6735112936,104273,Edouard Roger Vasselin,188.0,28.1341546886,6-1 6-4 6-4,9.0,2.0,77.0,51.0,43.0,16.0,14.0,1.0,1.0,2.0,2.0,95.0,54.0,35.0,18.0,13.0,8.0,12.0,4.0,7380.0,101.0,562.0
2012-580,Australian Open,Hard,G,20120116,74,103566,Michael Llodra,190.0,31.6632443532,104166,Alex Bogomolov Jr,178.0,28.733744011,6-1 6-3 4-6 5-7 6-4,12.0,8.0,136.0,80.0,53.0,27.0,24.0,6.0,14.0,1.0,6.0,150.0,115.0,67.0,12.0,24.0,6.0,17.0,46.0,915.0,34.0,1135.0
2012-580,Australian Open,Hard,G,20120116,75,105062,Mikhail Kukushkin,183.0,24.0574948665,104678,Viktor Troicki,193.0,25.9301848049,5-7 6-4 6-2 4-6 6-3,5.0,3.0,138.0,87.0,62.0,28.0,25.0,6.0,11.0,7.0,2.0,155.0,82.0,52.0,38.0,24.0,11.0,18.0,92.0,598.0,23.0,1595.0
2012-580,Australian Open,Hard,G,20120116,76,104792,Gael Monfils,193.0,25.3744010951,105064,Thomaz Bellucci,188.0,24.0465434634,2-6 6-0 6-4 6-2,3.0,5.0,115.0,70.0,48.0,22.0,16.0,9.0,12.0,1.0,2.0,109.0,61.0,38.0,20.0,16.0,9.0,16.0,15.0,1970.0,37.0,1060.0
2012-580,Australian Open,Hard,G,20120116,77,103898,Julien Benneteau,185.0,30.0725530459,104468,Gilles Simon,183.0,27.0527036277,7-5 7-6(8) 1-6 3-6 6-2,6.0,6.0,158.0,100.0,64.0,28.0,24.0,9.0,16.0,3.0,3.0,170.0,110.0,70.0,29.0,24.0,11.0,18.0,39.0,1030.0,14.0,2005.0
2012-580,Australian Open,Hard,G,20120116,78,105453,Kei Nishikori,178.0,22.0479123888,105051,Matthew Ebden,188.0,24.1396303901,3-6 1-6 6-4 6-1 6-1,2.0,3.0,127.0,86.0,53.0,21.0,20.0,6.0,12.0,6.0,2.0,126.0,83.0,56.0,17.0,20.0,11.0,19.0,26.0,1410.0,94.0,590.0
2012-580,Australian Open,Hard,G,20120116,79,104523,Frederico Gil,178.0,26.8145106092,104719,Marcel Granollers,190.0,25.7631759069,6-3 4-6 6-4 6-3,3.0,0.0,109.0,76.0,53.0,19.0,19.0,3.0,6.0,7.0,5.0,123.0,73.0,51.0,20.0,19.0,9.0,15.0,107.0,537.0,28.0,1315.0
2012-580,Australian Open,Hard,G,20120116,80,104542,Jo-Wilfried Tsonga,188.0,26.7488021903,103672,Ricardo Mello,175.0,31.0691307324,7-5 6-4 6-4,15.0,3.0,93.0,70.0,52.0,11.0,16.0,4.0,6.0,2.0,7.0,95.0,50.0,32.0,24.0,16.0,5.0,10.0,6.0,4335.0,108.0,526.0
2012-580,Australian Open,Hard,G,20120116,81,104268,Alejandro Falla,185.0,28.1724845996,103888,Mardy Fish,188.0,30.1026694045,7-6(4) 6-3 7-6(6),5.0,1.0,116.0,68.0,44.0,28.0,17.0,7.0,11.0,5.0,0.0,102.0,63.0,39.0,19.0,16.0,1.0,6.0,71.0,696.0,8.0,2965.0
2012-580,Australian Open,Hard,G,20120116,82,104259,Philipp Kohlschreiber,178.0,28.2518822724,105137,Pere Riba,183.0,23.7754962355,6-0 4-0 RET,1.0,1.0,26.0,21.0,19.0,2.0,5.0,2.0,2.0,0.0,0.0,36.0,18.0,7.0,5.0,5.0,2.0,6.0,41.0,1005.0,88.0,612.0
2012-580,Australian Open,Hard,G,20120116,83,104229,Yen Hsun Lu,180.0,28.424366872,103722,Florent Serra,180.0,30.8802190281,7-5 6-2 6-2,4.0,2.0,68.0,47.0,42.0,15.0,14.0,3.0,3.0,5.0,3.0,106.0,65.0,39.0,18.0,14.0,7.0,12.0,79.0,661.0,156.0,324.0
2012-580,Australian Open,Hard,G,20120116,84,105223,Juan Martin del Potro,198.0,23.3127994524,104882,Blaz Kavcic,188.0,24.8678986995,6-4 7-5 6-3,14.0,5.0,85.0,54.0,41.0,15.0,15.0,0.0,3.0,3.0,9.0,110.0,63.0,42.0,15.0,16.0,5.0,12.0,11.0,2315.0,103.0,552.0
2012-580,Australian Open,Hard,G,20120116,85,105238,Alexandr Dolgopolov,180.0,23.189596167,104735,Tobias Kamke,180.0,25.6563997262,4-6 6-1 6-1 3-6 8-6,16.0,4.0,149.0,91.0,69.0,25.0,24.0,10.0,16.0,2.0,9.0,157.0,93.0,53.0,35.0,23.0,11.0,20.0,13.0,2030.0,98.0,578.0
2012-580,Australian Open,Hard,G,20120116,86,106071,Bernard Tomic,193.0,19.2361396304,105023,Sam Querrey,198.0,24.2765229295,3-6 6-3 7-6(3) 6-3,6.0,1.0,119.0,81.0,62.0,25.0,20.0,1.0,3.0,23.0,7.0,118.0,73.0,62.0,18.0,19.0,7.0,10.0,38.0,1048.0,95.0,589.0
2012-580,Australian Open,Hard,G,20120116,87,103333,Ivo Karlovic,208.0,32.8815879535,104122,Carlos Berlocq,183.0,28.9500342231,7-6(4) 3-6 6-3 6-4,20.0,2.0,132.0,87.0,63.0,28.0,20.0,9.0,12.0,1.0,2.0,138.0,103.0,74.0,16.0,20.0,6.0,9.0,57.0,842.0,61.0,801.0
2012-580,Australian Open,Hard,G,20120116,89,104607,Tomas Berdych,196.0,26.3299110198,103694,Olivier Rochus,168.0,30.9924709103,6-1 6-0 7-6(4),21.0,1.0,78.0,45.0,41.0,19.0,13.0,1.0,1.0,1.0,0.0,80.0,48.0,29.0,17.0,12.0,3.0,8.0,7.0,3700.0,54.0,854.0
2012-580,Australian Open,Hard,G,20120116,90,104731,Kevin Anderson,203.0,25.6646132786,104660,Sergiy Stakhovsky,193.0,26.0260095825,3-6 6-1 7-6(3) 6-3,15.0,4.0,117.0,81.0,63.0,18.0,19.0,1.0,3.0,10.0,4.0,109.0,57.0,42.0,29.0,18.0,5.0,9.0,32.0,1190.0,65.0,755.0
